01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/type]}" onto public java.lang.String com.qingqing.test.controller.mock.CommonMockController.typePage()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/rule/set_default],methods=[POST]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.mock.CommonMockController.markDefault(com.qingqing.test.bean.common.IdAndBoolBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/rule]}" onto public java.lang.String com.qingqing.test.controller.mock.CommonMockController.rulePage(org.springframework.ui.Model,java.lang.String)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/rule/set_notMock],methods=[POST]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.mock.CommonMockController.markNotMock(com.qingqing.test.bean.common.IdAndBoolBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/type/edit]}" onto public java.lang.String com.qingqing.test.controller.mock.CommonMockController.typeEditPage(org.springframework.ui.Model,java.lang.Long)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/rule/set_deleted],methods=[POST]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.mock.CommonMockController.markDeleted(com.qingqing.test.bean.common.IdAndBoolBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/rule/edit]}" onto public java.lang.String com.qingqing.test.controller.mock.CommonMockController.editRule(org.springframework.ui.Model,java.lang.Long,java.lang.String)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/mock/type/add],methods=[POST]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.mock.CommonMockController.addRuleType(com.qingqing.test.domain.mock.MockType)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/error]}" onto public java.lang.String com.qingqing.test.controller.MyErrorController.error()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/logout]}" onto public java.lang.String com.qingqing.test.controller.MyErrorController.logout(java.lang.String)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/pb/ok.html]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.qingqing.test.controller.OkController.ok(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/add]}" onto public java.lang.String com.qingqing.test.controller.OrderController.add()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/student/add_order_page]}" onto public java.lang.String com.qingqing.test.controller.OrderController.studentAddOrderPage()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/class_order/add_page]}" onto public java.lang.String com.qingqing.test.controller.OrderController.addClassOrderPage()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/student/sub_order_detail]}" onto public com.qingqing.api.proto.v1.order.Order$GroupSubOrderInfoDetailV2Response com.qingqing.test.controller.OrderController.subOrderDetail(com.qingqing.test.bean.order.request.StudentSubOrderDetailRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/detail_for_class_order]}" onto public java.lang.String com.qingqing.test.controller.OrderController.detailForClassOrder(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/student/order/value_voucher_list]}" onto public com.qingqing.api.proto.v1.ValueVoucher$ListValueVoucherWithRecommendIdResponse com.qingqing.test.controller.OrderController.valueVoucherList(com.qingqing.test.bean.order.request.StudentSubOrderDetailRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/student/add_order]}" onto public java.lang.String com.qingqing.test.controller.OrderController.studentAddOrder(com.qingqing.test.bean.order.StudentAddOrderBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/teacher/detail_for_order]}" onto public java.lang.String com.qingqing.test.controller.OrderController.detailForOrder(com.qingqing.test.bean.order.request.DetailForOrderRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/class_order/made_up]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderController.madeUpClassOrder(com.qingqing.test.bean.order.request.MadeUpClassOrderRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/add_class_order]}" onto public java.lang.String com.qingqing.test.controller.OrderController.addClassOrder(com.qingqing.test.bean.order.AddClassOrderBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order/made_up]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderController.madeUp(com.qingqing.test.bean.common.request.SimpleLongStudentRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/freeze_apply/query_by_order_course_id]}" onto public com.qingqing.test.bean.common.response.SingleResponse<com.qingqing.test.domain.order.GroupUserCourseApply> com.qingqing.test.controller.OrderCourseController.queryFreezeApply(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/freeze_apply/page]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.queryFreezeApply(java.lang.Long,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/order_course_list]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.orderCourseList(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/change_apply/apply_page]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.changeApplyPageApply(java.lang.Long,java.lang.Long,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/change_apply/page]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.changeApplyPage(java.lang.Long,java.lang.Long,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/teacher/start_class]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderCourseController.startClass(com.qingqing.test.bean.ordercourse.request.StartClassRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/student/finish_class]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderCourseController.finishClass(com.qingqing.test.bean.common.request.SimpleLongStudentRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/freeze_apply/mock]}" onto public com.qingqing.api.proto.v1.course.OrderCourse$OrderCourseFinishMockResponse com.qingqing.test.controller.OrderCourseController.mockFinish(com.qingqing.api.proto.v1.course.OrderCourse$OrderCourseFinishMockRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/student/apply_freeze]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderCourseController.applyFreeze(com.qingqing.test.bean.common.request.SimpleLongStudentRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/freeze_apply/process]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.OrderCourseController.processFreeze(com.qingqing.api.proto.v1.course.OrderCourse$OrderCourseThirdPartyJudgeRequestV4)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/student/apply_cancel]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.applyCancel(com.qingqing.test.bean.common.UserCommonRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/order_course/cancel_apply/process]}" onto public java.lang.String com.qingqing.test.controller.OrderCourseController.processCancel(java.lang.String,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/ack_pay]}" onto public com.qingqing.api.proto.v1.Pay$PayResult com.qingqing.test.controller.PayController.pay(com.qingqing.test.bean.pay.request.PayRequestBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/ack_pay_v2]}" onto public com.qingqing.api.proto.v1.Pay$PayResult com.qingqing.test.controller.PayController.payV2(com.qingqing.test.bean.pay.request.PayRequestBeanV2)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/mock_third_pay]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.PayController.mockThirdPay(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/pre_pay]}" onto public java.lang.String com.qingqing.test.controller.PayController.prePay(com.qingqing.test.bean.pay.request.PrePayRequestBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/pay_infos_2]}" onto public java.lang.String com.qingqing.test.controller.PayController.payInfos2(com.qingqing.api.proto.v1.Pay$PayCheckRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/mock_pay_notify]}" onto public java.lang.String com.qingqing.test.controller.PayController.mockPay(java.lang.String,java.lang.Long,java.lang.String,java.lang.String,java.lang.Long,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/check_pay]}" onto public com.qingqing.api.proto.v1.Pay$PayCheckResponse com.qingqing.test.controller.PayController.checkPay(com.qingqing.test.bean.pay.request.CheckPayRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/pay_infos]}" onto public java.lang.String com.qingqing.test.controller.PayController.payInfos(com.qingqing.test.bean.order.QingQingCommonOrderBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/pre_pay_v2]}" onto public java.lang.String com.qingqing.test.controller.PayController.prePayV2(com.qingqing.test.bean.pay.request.PrePayRequestBeanV2)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/pay/check_pay_v2]}" onto public com.qingqing.api.proto.v1.Pay$PayCheckResponse com.qingqing.test.controller.PayController.checkPayV2(com.qingqing.test.bean.pay.request.CheckPayRequestV2)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/report/daily]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.report.ReportController.dailyReport()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/student/addresses]}" onto public com.qingqing.api.proto.v1.UserAddress$QueryUserAddressResponse com.qingqing.test.controller.StudentController.studentAddress(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/task/main_page]}" onto public java.lang.String com.qingqing.test.controller.task.TaskController.add(java.lang.Long,java.lang.String,int,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/teacher/addresses]}" onto public com.qingqing.api.proto.v1.UserAddress$QueryUserAddressResponse com.qingqing.test.controller.teacher.TeacherController.studentAddress(java.lang.Long)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/teacher/tag/list]}" onto public com.qingqing.test.bean.common.response.ListResponse<com.qingqing.test.domain.teacher.TeacherAttributeTag> com.qingqing.test.controller.teacher.TeacherController.tagList(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/teacher/tag]}" onto public java.lang.String com.qingqing.test.controller.teacher.TeacherController.tagPage()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/teacher/tag/set]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.teacher.TeacherController.setTag(com.qingqing.test.bean.teacher.SetTeacherTagRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/invoke]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleDataResponse com.qingqing.test.controller.TestController.invoke(com.qingqing.test.bean.inter.request.InterfaceInvokeRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/save]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleDataResponse com.qingqing.test.controller.TestController.save(com.qingqing.test.bean.inter.SaveInterfaceBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/all]}" onto public com.qingqing.test.bean.common.response.ListResponse<com.qingqing.test.domain.inter.TestInterface> com.qingqing.test.controller.TestController.allTestInterface()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/param/default/set]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.TestController.setParamDefault(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/json_format]}" onto public java.lang.String com.qingqing.test.controller.TestController.show(java.lang.Long,java.lang.Long,java.lang.String,int,int,int,java.lang.String,java.lang.Long,java.lang.String,int,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/test]}" onto public java.lang.String com.qingqing.test.controller.TestController.show(org.springframework.ui.Model,java.util.List<java.lang.Long>)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/catelog/edit]}" onto public java.lang.String com.qingqing.test.controller.TestController.editCatelog(java.lang.Long,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/param/delete]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.TestController.deleteParam(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/request/convert]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleDataResponse com.qingqing.test.controller.TestController.convertParam(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/param/save]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleDataResponse com.qingqing.test.controller.TestController.saveParam(com.qingqing.test.domain.inter.TestInterfaceParam)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/param/template]}" onto public java.lang.String com.qingqing.test.controller.TestController.paramTemplate()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/catelog/save]}" onto public com.qingqing.test.bean.common.response.SingleResponse com.qingqing.test.controller.TestController.saveCatelog(com.qingqing.test.bean.inter.SaveCatelogBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface]}" onto public com.qingqing.test.bean.inter.response.TestInterfaceResponse com.qingqing.test.controller.TestController.testInterface(com.qingqing.api.proto.v1.util.Common$SimpleLongRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/{id}]}" onto public com.qingqing.test.bean.inter.response.TestInterfaceResponse com.qingqing.test.controller.TestController.testInterface(java.lang.Long)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/user/token]}" onto public com.qingqing.test.bean.common.response.SingleResponse<com.qingqing.test.bean.inter.UserRequestParam> com.qingqing.test.controller.TestController.getToken(com.qingqing.api.proto.v1.UserProto$User)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/invoke_page]}" onto public java.lang.String com.qingqing.test.controller.TestController.invokePage(java.lang.Long,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/grid]}" onto public java.lang.String com.qingqing.test.controller.TestController.grid()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/catelog]}" onto public com.qingqing.test.bean.common.response.ListResponse<com.qingqing.test.bean.inter.CatelogBean> com.qingqing.test.controller.TestController.catelog()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/test/interface/edit]}" onto public java.lang.String com.qingqing.test.controller.TestController.edit(java.lang.Long,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/redis/get]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.tools.RedisController.add(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/list_page]}" onto public java.lang.String com.qingqing.test.controller.user.UserController.userIpPage()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/edit]}" onto public java.lang.String com.qingqing.test.controller.user.UserController.editUserPage(java.lang.Long,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/isDeleted/set]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.user.UserController.updateDeleted(com.qingqing.test.bean.common.IdAndBoolBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/list]}" onto public com.qingqing.test.bean.common.response.ListResponse<com.qingqing.test.domain.user.TestUserIp> com.qingqing.test.controller.user.UserController.userList()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/tmp/login]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.user.UserController.tmpLogin(java.lang.String,java.lang.String)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/up/head_image]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.user.UserController.upHeadImage(org.springframework.web.multipart.MultipartFile)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/user/add]}" onto public com.qingqing.test.bean.base.SimpleResponse com.qingqing.test.controller.user.UserController.addUser(com.qingqing.test.domain.user.TestUserIp)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/order/decode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.Long> com.qingqing.test.controller.UtilsController.decode(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/phoneNumber/sync]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.Integer> com.qingqing.test.controller.UtilsController.encode() throws java.lang.Exception
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/order/encode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.encode(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/test]}" onto public java.lang.String com.qingqing.test.controller.UtilsController.test()
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/get_full_name]}" onto public com.qingqing.test.bean.common.response.ListResponse<java.lang.String> com.qingqing.test.controller.UtilsController.getFullClassName(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/phone_user/convert]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.Long> com.qingqing.test.controller.UtilsController.userPhoneConvert(com.qingqing.test.bean.common.UserWithDataBean)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/user_phone/convert]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.userPhoneConvert(com.qingqing.api.proto.v1.UserProto$User)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/es/student-teacher]}" onto public java.lang.String com.qingqing.test.controller.UtilsController.biStudentTeacherIndexPage(org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/common/common_config]}" onto public java.lang.String com.qingqing.test.controller.UtilsController.commonConfigPage2(java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/report/student/encode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.encodeTeacherReportId(com.qingqing.api.proto.v1.util.Common$SimpleRepeatedStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/report/teacher/encode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.encodeStudentReportId(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/sql/run]}" onto public void com.qingqing.test.controller.UtilsController.fullNameUpdate(org.springframework.web.multipart.MultipartFile) throws java.io.IOException
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/common/config]}" onto public java.lang.String com.qingqing.test.controller.UtilsController.commonConfigPage(java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/common_config/set]}" onto public void com.qingqing.test.controller.UtilsController.setCommonConfig(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/report/teacher/decode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.decodeTeacherReportId(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/report/student/decode]}" onto public com.qingqing.test.bean.common.response.ListResponse<java.lang.Long> com.qingqing.test.controller.UtilsController.decodeStudentReportId(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/common/city_config]}" onto public java.lang.String com.qingqing.test.controller.UtilsController.cityConfigManager(java.lang.String,org.springframework.ui.Model)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/phone/online/decode]}" onto public void com.qingqing.test.controller.UtilsController.decodePhone(org.springframework.web.multipart.MultipartFile,java.lang.String,javax.servlet.http.HttpServletResponse) throws java.io.IOException
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/phone/decode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.decodePhone(com.qingqing.api.proto.v1.util.Common$SimpleStringRequest)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/cron_task/add]}" onto public com.qingqing.api.proto.v1.ProtoBufResponse$SimpleResponse com.qingqing.test.controller.UtilsController.addCronTask(com.qingqing.test.domain.tool.TestCronTask)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/user/encode]}" onto public com.qingqing.test.bean.common.response.SingleResponse<java.lang.String> com.qingqing.test.controller.UtilsController.encodeUserID(com.qingqing.api.proto.v1.UserProto$User)
01-14-2020 INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping || [main] -register-543- Mapped "{[/v1/utils/mock]}" onto public com.qingqing.test.bean.common.response.ListResponse<com.qingqing.test.domain.mock.MockRule> com.qingqing.test.controller.UtilsController.mock()
